SUMMARY_NR,LINE_NR,ABSTRACT_TEXT,LOAD_DT
200651685,7,ame part over the past two years. The dip tank was heated to 850 degrees F and c,2019-07-22 00:19:34+00:00
200651685,8,"ontained a metal-cleaning chemical called Kolene Number 5 or ""molten salt bath"".",2019-07-22 00:19:34+00:00
200651685,9, This chemical would be considered to be an oxidizing and corrosive material con,2019-07-22 00:19:34+00:00
200651685,10,"taining alkali nitrates and alkali hydroxides. The liquid was nonflammable, but ",2019-07-22 00:19:34+00:00
200651685,11,"would react with water, organic materials, concentrated acids, reducing agents, ",2019-07-22 00:19:34+00:00
200651685,12,"magnesium, tin, zinc, and their alloys. When painted parts were slowly submerged",2019-07-22 00:19:34+00:00
200651685,13," into this heated liquid, a surface flame developed and burned the paint off the",2019-07-22 00:19:34+00:00
200651685,14, metal parts. Employee #1 had completely submerged the part in the liquid and wa,2019-07-22 00:19:34+00:00
200651685,15,s going to take it out after two to three minutes of soaking. As Employee #1 was,2019-07-22 00:19:34+00:00
200651685,16," waiting the two to three minutes, an explosion occurred in the tank, causing ap",2019-07-22 00:19:34+00:00
200651685,17,proximately over 80 (missing word) of the liquid to be released. When the liquid,2019-07-22 00:19:34+00:00
200651685,18," was released in its enclosure, the dip tank enclosure latched side and front do",2019-07-22 00:19:34+00:00
200356137,6,de in front of the main plant. There was no fixed bracing system positioned in t,2019-07-22 00:19:34+00:00
200356137,7,he front of the stacked logs. Employee #1 had parked a Caterpillar Model 928F ru,2019-07-22 00:19:34+00:00
200356137,8,"bber tire front end loader, with Serial Number 2XL01609, 7.5 feet from the log r",2019-07-22 00:19:34+00:00
200356137,9,unners that supported the stacked logs. He was removing a plastic tarp from the ,2019-07-22 00:19:34+00:00
200031656,6,at required stitches to close. Employees #1 through #3 were hospitalized.,2019-07-22 00:19:34+00:00
201000395,1,"On April 13, 2012, Employee #1, a sanitation worker suffered severe head trauma ",2019-07-22 00:19:34+00:00
201000395,2,"in a fall from a truck. Employee #1 was taken to a local hospital,and put into a",2019-07-22 00:19:34+00:00
201000395,3,"n induced coma, and subsequently died from his injuries ten days later.",2019-07-22 00:19:34+00:00
202369286,1,"At approximately 4:40 p.m. on July 23, 2012, Employee #1 was working on a 150 HP",2019-07-22 00:19:34+00:00
202369286,2," RCC pump, a recirculation type pump. The pump circulates the solution of boric ",2019-07-22 00:19:34+00:00
202369286,3,acid and water in a vat or tank at a constant 180 degrees F. The pump needed to ,2019-07-22 00:19:34+00:00
202369286,4,be removed because it had an oil leak. The tank with the solution was drained pe,2019-07-22 00:19:34+00:00
202369286,5,"r the procedure. While the employee was removing the pump from its housing, the ",2019-07-22 00:19:34+00:00
202369286,6,solution boric acid and water at 180 degrees F was forced out of the hole and hi,2019-07-22 00:19:34+00:00
202369286,7,t Employee #1 in the torso. The employee was burned in the front of his body. Em,2019-07-22 00:19:34+00:00
202369286,8,ployee #1 was air lifted to Harborview's burn unit. Employee #1 died during the ,2019-07-22 00:19:34+00:00
202369286,9,night.,2019-07-22 00:19:34+00:00
202552436,1,"On August 16, 2010, Employee #1 was removing PVC conduit from a cooling tub and ",2019-07-22 00:19:34+00:00
202552436,2,placing them on a mobile cart to move them to bins located on the exterior of th,2019-07-22 00:19:34+00:00
202552436,3,e building. He was working adjacent to a tank filled with glycerin that was heat,2019-07-22 00:19:34+00:00
202552436,4,"ed to approximately 500 degrees Fahrenheit. A PVC conduit, 4-in. in diameter, wh",2019-07-22 00:19:34+00:00
202552436,5,"ich was resting upright in the Glycerin tank, was knocked over, and hot Glycerin",2019-07-22 00:19:34+00:00
202552436,6, splashed onto to his arm and leg. Employee #1 sustained second and third degree,2019-07-22 00:19:34+00:00
202552436,7," burns to his left arm and leg with significant tissue damage to nerve endings, ",2019-07-22 00:19:34+00:00
202552436,8,and permanent scarring to the affected burn site. The extent of his treatment in,2019-07-22 00:19:34+00:00
202552436,9,cluded multiple skin graft procedures with cadaver skin and skin from a donor si,2019-07-22 00:19:34+00:00
202552436,10,te on his upper thigh. Employee #1 was hospitalized.,2019-07-22 00:19:34+00:00
202456505,1,"""At about 11:00 a.m. on March 2, 2010, Employee #1, an iron worker, was on site ",2019-07-22 00:19:34+00:00
202456505,2,"of a hospital addition project of the Glendale Adventist Hospital in Glendale, C",2019-07-22 00:19:34+00:00
202456505,3,A. The project involved the placing of structural steel. At the time of the acci,2019-07-22 00:19:34+00:00
202456505,4,"dent, a 30-foot-long, 2,100-pound steel member with welded flanges for connectio",2019-07-22 00:19:34+00:00
202456505,5,n was being hoisted by the site tower crane using a wire rope choker sling that ,2019-07-22 00:19:34+00:00
202456505,6,had been rigged by Coworker #1. The steel girder was to be placed horizontally a,2019-07-22 00:19:34+00:00
202456505,7,s part of the floor framing for the third floor. Two ironworker connectors were ,2019-07-22 00:19:34+00:00
202456505,8,seated in position waiting for the steel to be hoisted into position for connect,2019-07-22 00:19:34+00:00
202456505,9,ion while Employee #1 operated the tag line. Although most of the structural ste,2019-07-22 00:19:34+00:00
202456505,10,"el was being lifted from a bone yard on the north end of the site, this load had",2019-07-22 00:19:34+00:00
202456505,11, been lifted from the decking north of the accident site and was being placed fr,2019-07-22 00:19:34+00:00
202456505,12,om the bottom up due to site conditions and logistics. The load was being lifted,2019-07-22 00:19:34+00:00
202456505,13," at ""half speed, second clutch"" (approximately 2.32 feet per second or 139 feet ",2019-07-22 00:19:34+00:00
202456505,14,"per minute). As the load approached close to the connection points, the tag line",2019-07-22 00:19:34+00:00
202456505,15, needed to be pulled on with some force to get the connection flanges between th,2019-07-22 00:19:34+00:00
202456505,16,e structural flanges of the previously connected members. The load line lifting ,2019-07-22 00:19:34+00:00
