SUMMARY_NR,LINE_NR,ABSTRACT_TEXT,LOAD_DT
200630168,3,"ng by and approximately 8 in. thick bolster weighed 2,800 lb and had steel plate",2019-07-22 00:19:30+00:00
200630168,4,"s on each corner. In its center, there was a 32 to 33 in. section, concave on on",2019-07-22 00:19:30+00:00
200630168,5,e side and convex on the other. A coworker helped Employee #1 use a 6-ton hoist ,2019-07-22 00:19:30+00:00
200630168,6,and one set of double hook chains to set the bolster on two of the steel plates.,2019-07-22 00:19:30+00:00
200630168,7," The coworker needed the hoist for his job, so Employee #1 secured the bolster i",2019-07-22 00:19:30+00:00
200630168,8,n an upright position by spot-tacking one end of a 21 1/4 in. long by 4 in. wide,2019-07-22 00:19:30+00:00
200630168,9, by 1/2 in. thick steel plate onto the back of the bolster and the other end ont,2019-07-22 00:19:30+00:00
200630168,10,"o a work table. According to the coworker, Employee #1 used a method called ""bli",2019-07-22 00:19:30+00:00
200630168,11,"nd tacking,"" meaning that he did not use a welding hood but held one hand in fro",2019-07-22 00:19:30+00:00
200630168,12,nt of his eyes as he worked. Another 8 1/4 in. long by 1 1/4-in. square metal ba,2019-07-22 00:19:30+00:00
200630168,13,r was attached to the bolster and the table in the same manner. The coworker tol,2019-07-22 00:19:30+00:00
200630168,14,d Employee #1 three times that he needed to chain the bolster to the table and n,2019-07-22 00:19:30+00:00
200630168,15,"ot get under it, and every time Employee #1 replied that he'd done this before a",2019-07-22 00:19:30+00:00
200630168,16,nd it would be fine. Employee #1 then sat on a stool and began welding on the co,2019-07-22 00:19:30+00:00
200630168,17,ncave section of the bolster. Another coworker who entered the shop and saw Empl,2019-07-22 00:19:30+00:00
200630168,18,oyee #1 said he was shocked to see that the bolster was not supported by a chain,2019-07-22 00:19:30+00:00
200630168,19,". Soon afterward, a second coworker punched in, retrieved his tools, and then st",2019-07-22 00:19:30+00:00
200630168,20,epped around the side of the welding curtain to see what Employee #1 was doing. ,2019-07-22 00:19:30+00:00
200630168,21,Employee #1 stopped burning and waved at the second coworker. He was starting to,2019-07-22 00:19:30+00:00
200630168,22," get off his stool when the bolster fell, crushing his head. Employee #1 was kil",2019-07-22 00:19:30+00:00
200630168,23,led.,2019-07-22 00:19:30+00:00
200450260,1,Employee #1 was delivering a load of 2 by 4 wooden studs to the Greg Constructio,2019-07-22 00:19:30+00:00
200450260,2,n Company when he was struck by falling lumber. No information was provided on w,2019-07-22 00:19:30+00:00
200450260,3,hether he was killed or the extent of his injuries. Employee #1 worked for Franc,2019-07-22 00:19:30+00:00
200450260,4,"is Powell Enterprises, an over-the-road trucking company that mainly hauled lumb",2019-07-22 00:19:30+00:00
200450260,5,er and other construction materials. He was the only company employee onsite at ,2019-07-22 00:19:30+00:00
200450260,6,the time of the accident.,2019-07-22 00:19:30+00:00
201160512,1,"At approximately 5:40 a.m., on January 13, 1998, Employee #1 was driving an elec",2019-07-22 00:19:30+00:00
201160512,2,tric 4-wheel cart to deliver pre-ordered supplies in front of each telephone wor,2019-07-22 00:19:30+00:00
201160512,3,ker's vehicle. Employee #1 ran into a telephone pole that was loaded on pole-dol,2019-07-22 00:19:30+00:00
201160512,4,ly along the side of the driving lane of the road inside the yard. It was rainin,2019-07-22 00:19:30+00:00
201160512,5,g the day of the accident and the road may have been slippery. Employee #1 susta,2019-07-22 00:19:30+00:00
201160512,6,ined a broken jaw and broken ribs as a result of the accident and was hospitaliz,2019-07-22 00:19:30+00:00
201160512,7,ed.,2019-07-22 00:19:30+00:00
170618136,1,"At approximately 1:20 p.m. on January 29, 1998, Employee #1 was cleaning a sheet",2019-07-22 00:19:30+00:00
170618136,2, metal forming machine. He was sanding mold from the forming rolls with the mach,2019-07-22 00:19:30+00:00
170618136,3,ine running when his left hand became caught and was pulled into the rolls and c,2019-07-22 00:19:30+00:00
170618136,4,"rushed. Employee #1's middle, ring, and small fingers were amputated, along with",2019-07-22 00:19:30+00:00
170618136,5, his index finger from the mid-knuckle and the tip of his thumb. He was hospital,2019-07-22 00:19:30+00:00
170618136,6,ized for four days.,2019-07-22 00:19:30+00:00
170192199,1,"At or about 5:00 p.m. on April 9, 1992, Employee #1, of AEP Industries, Inc., wa",2019-07-22 00:19:30+00:00
170192199,2,s working on a palletizer located in the northeast end of the shop in the reclai,2019-07-22 00:19:30+00:00
