SUMMARY_NR,LINE_NR,ABSTRACT_TEXT,LOAD_DT
14338040,3,g in a 22 ft deep excavation that was dug alongside a residential street in the ,2019-07-22 00:19:29+00:00
14338040,4,"right-of-way. Just before the backhoe operator stopped working for the day, he m",2019-07-22 00:19:29+00:00
14338040,5,oved the trench box forward 16 ft in preparation for work the next day. A sump p,2019-07-22 00:19:29+00:00
14338040,6,ump with a 20 ft long 4 in. discharge hose used to pump out accumulating water w,2019-07-22 00:19:29+00:00
14338040,7,as not moved. It was left about 12 ft away from the box. Employee #1 and the pip,2019-07-22 00:19:29+00:00
14338040,8,e layer planned to drag the pump part of the way up the partially back-filled di,2019-07-22 00:19:29+00:00
14338040,9,tch so a front end loader could lift the pump out of the excavation. Employee #1,2019-07-22 00:19:29+00:00
14338040,10," started pulling the pump up the incline, while the pipe layer pulled on the hos",2019-07-22 00:19:29+00:00
14338040,11,"e. As Employee #1 made his way up the incline, the excavation wall collapsed, co",2019-07-22 00:19:29+00:00
14338040,12,"vering him with approximately 15 ft of soil. The pipe layer, who was also covere",2019-07-22 00:19:29+00:00
170157366,1,"At approximately 11:30 a.m. on August 12, 1994, Employee #1, a working foreman o",2019-07-22 00:19:29+00:00
170157366,2,"f Brutoco Engineering and Construction, Inc., was unloading a piece of culvert s",2019-07-22 00:19:29+00:00
170157366,3,teel pipe (18 in. by 20 in.) from a flatbed truck. The hook slipped out of the r,2019-07-22 00:19:29+00:00
170157366,4,ing and hit the employee on the head and left knee. He was transported by Los An,2019-07-22 00:19:29+00:00
170157366,5,"geles Fire Department paramedics to Kaiser Permanente Hospital, where he was giv",2019-07-22 00:19:29+00:00
170700777,9, system was being tested. Employee #1 suffered serious injury to his voice box a,2019-07-22 00:19:29+00:00
170700777,10,nd respiratory system and was taken to Antelope Valley Hospital in Lancaster. Em,2019-07-22 00:19:29+00:00
170700777,11,"ployee #1 did not receive training in hazard recognition, signs or tags were not",2019-07-22 00:19:29+00:00
170700777,12, posted to indicate that the fire sprinkler system was under pressure and being ,2019-07-22 00:19:29+00:00
170700777,13,"tested, and no energy control procedures had been developed.",2019-07-22 00:19:29+00:00
200924314,1,"On March 14, 2006, Employee #1 was working in the warehouse of a fabric mill. A ",2019-07-22 00:19:29+00:00
200924314,2,"section of steel racks approximately 90 feet long collapsed, causing a 1,500-pou",2019-07-22 00:19:29+00:00
200924314,3,"nd roll of cloth to strike Employee #1, crushing him in his head and upper torso",2019-07-22 00:19:29+00:00
200924314,4,. He was pronounced dead at the scene.,2019-07-22 00:19:29+00:00
170628010,1,"Employee #1 was driving a water tender down a gravel, 12- to 14-foot wide Nation",2019-07-22 00:19:29+00:00
170628010,2,al Forest Service road. It appears that Employee #1 drove to the right to keep a,2019-07-22 00:19:29+00:00
170628010,3, limb on a bush from scraping the side of the tender. The front wheel went off t,2019-07-22 00:19:29+00:00
170628010,4,"he gravel surface, causing the truck to go off the road. The truck rolled approx",2019-07-22 00:19:29+00:00
170628010,5,imately three to four times before coming to rest against a tree. Employee #1 wa,2019-07-22 00:19:29+00:00
170628010,6,"s thrown from the truck, sustaining fatal injuries.",2019-07-22 00:19:29+00:00
741215,1,Two electricians were working from a self-propelled boom-type aerial platform in,2019-07-22 00:19:29+00:00
741215,2," a substation. As they were lowering the platform to the ground, a hydraulic hos",2019-07-22 00:19:29+00:00
741215,3,e began to leak. One of the employees reached out beyond the platform guardrail ,2019-07-22 00:19:29+00:00
741215,4,and touched or came too close to the leaking high-pressure hose. The hydraulic f,2019-07-22 00:19:29+00:00
741215,5,luid penetrated his left index finger. The employee was hospitalized for a compl,2019-07-22 00:19:29+00:00
741215,6,ex puncture wound.,2019-07-22 00:19:29+00:00
170355531,1,Employee #1 of Stonegate Roofing was climbing an aluminum ladder at a height of ,2019-07-22 00:19:29+00:00
170355531,2,approximately 25 feet. He fell to the ground when one of the ladder rails buckle,2019-07-22 00:19:29+00:00
170355531,3,"d, displacing the ladder. The site he was working at was a residential area of n",2019-07-22 00:19:29+00:00
170355531,4,ew apartments. He was repairing a defective roof that had just been installed by,2019-07-22 00:19:29+00:00
170355531,5, his employer. Employee #1 suffered a broken leg.,2019-07-22 00:19:29+00:00
14497432,1,Employee #1 walked into the path of a semi-trailer loaded with turkeys and was s,2019-07-22 00:19:29+00:00
14497432,2,truck by the left rear of the trailer. The blow knocked him down onto the blackt,2019-07-22 00:19:29+00:00
14497432,3,"op. The trailer's left dual rear wheels ran over Employee #1's chest and head, k",2019-07-22 00:19:29+00:00
14497432,4,illing him instantly.,2019-07-22 00:19:29+00:00
201311594,1,"At approximately 3:21 p.m. on January 10, 2006, Employees #1 and #2 were working",2019-07-22 00:19:29+00:00
170044689,3,rolley to pick up the next load. The spotter for the operation noticed that the ,2019-07-22 00:19:29+00:00
170044689,4,load line had gone to far and called for the crane operator to stop. The operato,2019-07-22 00:19:29+00:00
170044689,5,"r stopped the crane quickly, but the steel slings swung into a 26-kilovolt overh",2019-07-22 00:19:29+00:00
170044689,6,"ead power line. The protective devices on the power line opened, and no one was ",2019-07-22 00:19:29+00:00
170044689,7,injured.,2019-07-22 00:19:29+00:00
170096895,1,Employees #1 and #2 were working in an overloaded boat that capsized. Both drown,2019-07-22 00:19:29+00:00
170096895,2,ed. Neither Employee #1 nor Employee #2 was wearing a personal flotation device.,2019-07-22 00:19:29+00:00
170241145,1,Employee #1 was washing corn dryer screens. He started at the top of the dryer a,2019-07-22 00:19:29+00:00
170241145,2,"nd worked his way down the bay. At about 30 ft, he was standing on a 2 in. angle",2019-07-22 00:19:29+00:00
170241145,3," iron brace when it gave way. He fell to the concrete floor. Employee #1, who di",2019-07-22 00:19:29+00:00
170241145,4,"d not have on any fall protection equipment, was killed.",2019-07-22 00:19:29+00:00
633735,1,"On June 15, 1994, Employee #1, a migrant farm worker, was picking blueberries wh",2019-07-22 00:19:29+00:00
633735,2,en he collapsed and died in the field. The Atlantic County Medical Examiner's of,2019-07-22 00:19:29+00:00
633735,3,"fice autopsy report stated that the employee died of ""hyperthermia due to heat s",2019-07-22 00:19:29+00:00
633735,4,"troke."" The employer never reported the fatality to OSHA-MAO as required by 29CF",2019-07-22 00:19:29+00:00
633735,5,R1904.8.,2019-07-22 00:19:29+00:00
170247324,1,"At 9:30 a.m. on March 21, 1994, Employee #1, a welder for Diebel's Welding and M",2019-07-22 00:19:29+00:00
921155,1,Two power line workers were working on an overhead power line. They had rehung a,2019-07-22 00:19:28+00:00
921155,2, spacer buggy after making ground repairs. One of the employees attached his des,2019-07-22 00:19:28+00:00
921155,3,cent gear around the drive wheel assembly with a two-eyed sling. After he had de,2019-07-22 00:19:28+00:00
921155,4,"scended about 6.1 meters, the descent gear fell away from its support, causing t",2019-07-22 00:19:28+00:00
921155,5,he employee to free fall about 21.3 meters. He died from multiple fractures and ,2019-07-22 00:19:28+00:00
921155,6,blunt trauma.,2019-07-22 00:19:28+00:00
121905871,1,"Employee #1, the company owner, was working from a scissor lift and taping drywa",2019-07-22 00:19:28+00:00
121905871,2,ll when he fell 12 ft and was killed.,2019-07-22 00:19:28+00:00
170738272,1,"At 2:30 p.m. on May 25, 1994, Employee #1, who was alone and performing his assi",2019-07-22 00:19:28+00:00
170738272,2,"gned job, was removing cargo from a truck deck and stumbled over wooden strips a",2019-07-22 00:19:28+00:00
170738272,3,nd metal bindings that had been cut prior to unloading the truck. He fell to the,2019-07-22 00:19:28+00:00
170738272,4, floor of the truck and injured his neck and left shoulder. He was taken to Brea,2019-07-22 00:19:28+00:00
170738272,5, Community Hospital and kept for overnight observation.,2019-07-22 00:19:28+00:00
170355598,1,Employee #1 was operating a box forming machine. One portion of a box was jammed,2019-07-22 00:19:28+00:00
170355598,2, in the machine. Employee #1 shut off the machine and put a lock pin in the mand,2019-07-22 00:19:28+00:00
170355598,3,"rel to prevent it from lowering. While reaching in to remove the box, he rested ",2019-07-22 00:19:28+00:00
170355598,4,"his hand on the top guard of a chain sprocket drive. The drive, however, was sti",2019-07-22 00:19:28+00:00
170355598,5,ll running and his pinky on his right hand got caught in the unguarded side of t,2019-07-22 00:19:28+00:00
14497408,1,Employee #1 was operating a Caterpillar sheep foot vibratory soil compactor when,2019-07-22 00:19:28+00:00
14497408,2, he came too close to the edge of a 6 foot embankment. The machine rolled over o,2019-07-22 00:19:28+00:00
14497408,3,n its left side and landed partly on the embankment and partly on the level grou,2019-07-22 00:19:28+00:00
14497408,4,nd. Employee #1 was apparently thrown from the driver's seat and was projected f,2019-07-22 00:19:28+00:00
14497408,5,"orward, hitting his body from the right chest to the pelvic area against the rig",2019-07-22 00:19:28+00:00
14497408,6,ht top portion of the rops. Employee #1 suffered broken bones and massive intern,2019-07-22 00:19:28+00:00
14497408,7,"al injuries, and he died as a result of the injuries.",2019-07-22 00:19:28+00:00
170853550,1,"Employee #1, a painter, was on a ladder painting a wall when the ladder slipped ",2019-07-22 00:19:28+00:00
170853550,2,and he fell 20 ft to the pavement. He suffered a compound fracture of his left f,2019-07-22 00:19:28+00:00
170853550,3,emur and a fractured shoulder.,2019-07-22 00:19:28+00:00
170607576,1,"At approximately 7:01 p.m. on May 29, 1994, Employee #1, an employee of Olsten S",2019-07-22 00:19:29+00:00
170607576,2,"taffing Services, who was working temporarily for AFG Industries, was sweeping a",2019-07-22 00:19:29+00:00
170607576,3,nd removing broken glass from in and around the glass production area conveyor. ,2019-07-22 00:19:29+00:00
890384,2,e approximately 14 ft below the surface of the road. The valve was located in a ,2019-07-22 00:19:28+00:00
890384,3,cavity that measures 17 ft long by 15 ft wide by 14 ft high that is accessed thr,2019-07-22 00:19:28+00:00
890384,4,ough a 24 in. diameter manhole. The sealant used was Royston Roskote R-28 rubber,2019-07-22 00:19:28+00:00
890384,5,"ized mastic, which is composed of 40 percent asphalt and 30 percent toluene. The",2019-07-22 00:19:28+00:00
890384,6," site foreman stated that the employees were wearing rubber gloves, goggles, and",2019-07-22 00:19:28+00:00
890384,7, half-face air purifying respirators. The employees were in the cavity singing a,2019-07-22 00:19:28+00:00
890384,8,nd laughing approximately 10 to 15 minutes after entry. The site foreman heard t,2019-07-22 00:19:28+00:00
890384,9,he singing and laughing stop and called the employees. After getting no response,2019-07-22 00:19:28+00:00
890384,10,", the foreman entered the cavity and found the two employees in a lethargic stat",2019-07-22 00:19:28+00:00
890384,11,e. Employees #1 and #2 had not been trained in the hazards associated with the c,2019-07-22 00:19:28+00:00
890384,12,hemical used or in confined space work procedures. The respirator canisters were,2019-07-22 00:19:28+00:00
890384,13, found to be appropriate for the task and chemical usage combination.,2019-07-22 00:19:28+00:00
890251,1,"On June 21, 1993, while installing outside panels below the roof line of a 41 ft",2019-07-22 00:19:28+00:00
890251,2," high building, Employee #1 noticed, while riding in the basket of a manlift, th",2019-07-22 00:19:28+00:00
890251,3,"at the first panel to be installed was turned wrong. The lift operator, who was ",2019-07-22 00:19:28+00:00
890251,4,"also riding in the manlift basket, stopped the basket about 8 ft below the roof ",2019-07-22 00:19:28+00:00
890251,5,line. Employee #1 then stood on the mid-rail of the basket as the operator hande,2019-07-22 00:19:28+00:00
890251,6,d him the outside panel (measuring about 10 ft long by 45 in. high and weighting,2019-07-22 00:19:28+00:00
890251,7, about 25 or 30 lb). The employee was turning it end for end over his head but l,2019-07-22 00:19:28+00:00
890251,8,ost his grip on one end and tried to grab it. He fell to the lower roof of the n,2019-07-22 00:19:28+00:00
890251,9,ext building. Safety belts and lines were not being worn by either employee.,2019-07-22 00:19:28+00:00
200021475,1,Employee #1 was stripping floors in an apartment when the circuit breaker panel ,2019-07-22 00:19:28+00:00
200021475,2,"was turned on and a flash fire erupted. Employee #1 sustained burns, for which h",2019-07-22 00:19:28+00:00
200021475,3,e was hospitalized. There was no ventilation in the apartment.,2019-07-22 00:19:28+00:00
14309041,1,"A three-person utility contractor crew was installing a plastic step, approximat",2019-07-22 00:19:28+00:00
14309041,2,"ely 460 millimeters below street level, in the concrete wall of a manhole. The f",2019-07-22 00:19:28+00:00
14309041,3,oreman on the crew removed the 610-millimeter-diameter manhole cover and smelled,2019-07-22 00:19:28+00:00
14309041,4, gasoline. He instructed the other two employees to stand by for 15 minutes to a,2019-07-22 00:19:28+00:00
14309041,5,"llow the fumes to dissipate. After the wait, one of them descended into the manh",2019-07-22 00:19:28+00:00
14309041,6,ole and started to drill a hole with a portable reciprocating hammer connected t,2019-07-22 00:19:28+00:00
14309041,7,"o a portable generator. He smelled gasoline, and the foreman told the worker to ",2019-07-22 00:19:28+00:00
14309041,8,"exit the manhole. After waiting several minutes more, the other employee descend",2019-07-22 00:19:28+00:00
14309041,9,"ed into the manhole, positioned his feet on a step about 760 millimeters below s",2019-07-22 00:19:28+00:00
14309041,10,"treet level, rested his back against the top of the manhole, and started drillin",2019-07-22 00:19:28+00:00
14309041,11,"g. The rotary hammer apparently ignited the gasoline vapors, causing an explosio",2019-07-22 00:19:28+00:00
14309041,12,"n and starting a fire. The employee in the manhole, who jumped out (Employee #1)",2019-07-22 00:19:28+00:00
14309041,13,", sustained third-degree burns to 80 percent of his body. He was hospitalized an",2019-07-22 00:19:28+00:00
14309041,14,d died of his injuries 4 days after the accident. The other employee (Employee #,2019-07-22 00:19:28+00:00
14309041,15,"2), who had been standing on the street approximately 610 millimeters from the m",2019-07-22 00:19:28+00:00
14309041,16,"anhole opening, sustained burn injuries to his face, hands, and arms. He was hos",2019-07-22 00:19:28+00:00
200672160,1,Employee #1 jumped into a canal that was connected to the intracoastal waterway.,2019-07-22 00:19:28+00:00
200672160,2, He swam approximately 100 yards before he went under and drowned.,2019-07-22 00:19:28+00:00
170604243,1,"AT ABOUT 1:30 P.M. ON JUNE 22,1993, EMPLOYEE #1 WAS HELPING TO UNLOAD A 6-FOOT T",2019-07-22 00:19:28+00:00
170604243,2,"ALL, 2,950-POUND, UPRIGHT SAFE. INSIDE THE TRUCK, THE SAFE WAS MOVED CLOSER TO T",2019-07-22 00:19:28+00:00
170604243,3,HE TAILGATE IN ORDER TO OFFLOAD IT. BLOCKS OF WOOD WERE INSERTED UNDER THE SAFE ,2019-07-22 00:19:28+00:00
170604243,4,"BECAUSE ITS PALLET WAS BROKEN. ON THE GROUND, OUTSIDE OF THE TRUCK, WAS A FORKLI",2019-07-22 00:19:28+00:00
170604243,5,FT. THE FORKLIFT OPERATOR INSERTED THE FORKS UNDER THE SAFE TO DRAG IT CLOSER TO,2019-07-22 00:19:28+00:00
170604243,6, THE TAILGATE. THE FORKS WERE JERKED UP BY AT LEAST 6 INCHES AND THE SAFE WOBBLE,2019-07-22 00:19:28+00:00
170604243,7,"D ON ITS BLOCKING. EMPLOYEE #1, WHO HAD REMAINED INSIDE THE TRUCK, TRIED TO STEA",2019-07-22 00:19:28+00:00
170604243,8,"DY THE SAFE, WHICH TOPPLED BACKWARDS FURTHER INTO THE TRUCK, PINNING AND CRUSHIN",2019-07-22 00:19:28+00:00
170604243,9,G EMPLOYEE #1.,2019-07-22 00:19:28+00:00
14331656,1,A three-person power line crew arrived at a worksite in a farm field. Their empl,2019-07-22 00:19:28+00:00
14331656,2,"oyer, a power line contractor, had the job of replacing utility poles. A four-co",2019-07-22 00:19:28+00:00
14331656,3,"nductor, 45-kilovolt overhead power line was supported by the existing poles. Th",2019-07-22 00:19:28+00:00
14331656,4,e crew's assignment was to spot the new poles on the ground where they were to b,2019-07-22 00:19:28+00:00
14331656,5,e placed. The foreman directed the ground worker (who had 6 month's experience a,2019-07-22 00:19:28+00:00
14331656,6,t his job--all with this employer) and the truck crane operator to position the ,2019-07-22 00:19:28+00:00
14331656,7,"crew's two trucks under the power line, where the new poles had been unloaded by",2019-07-22 00:19:28+00:00
14331656,8," the supplier, and to wait for further instructions. The foreman was going to in",2019-07-22 00:19:28+00:00
14331656,9,form them by radio of what size poles he would need. He then proceeded along the,2019-07-22 00:19:28+00:00
14331656,10, line to a site about 100 yards from the trucks. The crane operator mounted the ,2019-07-22 00:19:28+00:00
886119,3,"ORKER RAISED THE SCISSOR LIFT, WITH EMPLOYEE #1 ON IT, UP TO ABOUT 14 FEET SO TH",2019-07-22 00:19:28+00:00
886119,4,AT EMPLOYEE #1 COULD WALK ONTO THE ROOF FROM THE LIFT. THE ROOF WAS COMPOSED OF ,2019-07-22 00:19:28+00:00
886119,5,CORRUGATED METAL ROOF SHEETING. EMPLOYEE #1 WALKED 25 FEET UP THE ROOF'S INCLINE,2019-07-22 00:19:28+00:00
886119,6," TO THE ROOF'S PEAK, AND THEN STARTED TO WALK DOWN THE OPPOSITE SIDE. THE ROOF S",2019-07-22 00:19:28+00:00
886119,7,HEETING UNEXPECTEDLY COLLAPSED AND EMPLOYEE #1 FELL APPROXIMATELY 20 FEET TO THE,2019-07-22 00:19:28+00:00
886119,8," CONCRETE FLOOR. EMPLOYEE #1 RECEIVED MULTIPLE INJURIES, INCLUDING A SHATTERED R",2019-07-22 00:19:28+00:00
886119,9,"IGHT ELBOW, FRACTURED HIP AND PELVIS, THIGH INJURIES, AND BRUISES.",2019-07-22 00:19:28+00:00
201690468,1,Employee #1 was working for the Southern California Edison utility in Westminste,2019-07-22 00:19:28+00:00
201690468,2,"r, CA. He was preparing his leads to test some metering equipment. While he was ",2019-07-22 00:19:28+00:00
201690468,3,"removing the meter's glass, one of the test leads came off and contacted another",2019-07-22 00:19:28+00:00
201690468,4," lead, which was attached to an opposite phase. A large arc flash ensued, and Em",2019-07-22 00:19:28+00:00
201690468,5,ployee #1 sustained burns to his hands. He was hospitalized.,2019-07-22 00:19:28+00:00
170751697,1,An employee of a sole proprietorship marine service company was standing in a cr,2019-07-22 00:19:28+00:00
170751697,2,"eek, at a depth of 3.5 feet of water. He was using a Coleman Pressure Washer (Mo",2019-07-22 00:19:28+00:00
170751697,3,del No. GBE30005DG) gasoline powered unit to wash the exterior of a boat. An ext,2019-07-22 00:19:28+00:00
170751697,4,ension cord set was being used to supply electric power to one of two boat lifts,2019-07-22 00:19:28+00:00
170751697,5,. The cord was resting on one of two mufflers on the power washer. The heat from,2019-07-22 00:19:28+00:00
170751697,6, the muffler caused the outer jacket of the cord and the insulation on the ungro,2019-07-22 00:19:28+00:00
170751697,7,unded circuit conductor to melt. The now exposed conductor contacted the metal m,2019-07-22 00:19:28+00:00
170751697,8,uffler while the employee was holding onto the aluminum wand of the washer. The ,2019-07-22 00:19:28+00:00
170751697,9,employee received an electric shock; his heart stopped beating; and he fell into,2019-07-22 00:19:28+00:00
170751697,10," the creek, where he was found by the owner of the marine service company. The o",2019-07-22 00:19:28+00:00
740704,6,"ump by the inside control lever, when a Caterpillar 621B scraper struck the truc",2019-07-22 00:19:28+00:00
740704,7,k head-on. Employee #1 was hospitalized. The water truck was on the right side o,2019-07-22 00:19:28+00:00
740704,8,"f the roadway, which was about 35 ft wide at that point. The truck was approxima",2019-07-22 00:19:28+00:00
740704,9,tely 40 ft to 50 ft from an intersection and curve. The empty Cat 621B scraper w,2019-07-22 00:19:28+00:00
740704,10,as returning to the pit and had ascended a 6 to 10 percent stretch of road and r,2019-07-22 00:19:28+00:00
740704,11,ounded a curve when it collided with the water truck. Vegetation in the form of ,2019-07-22 00:19:28+00:00
740704,12,tall reeds and shrubs partially obscured the driver's view of the end of the cur,2019-07-22 00:19:28+00:00
740704,13,"ve. The scraper struck the water truck on the driver's side of the front, pushin",2019-07-22 00:19:28+00:00
740704,14,g the water truck backwards about 32 ft. It appeared that the scraper was travel,2019-07-22 00:19:28+00:00
740704,15,ing fast on the left side of the road in order to pull the grade and cut the cor,2019-07-22 00:19:28+00:00
740704,16,"ner too sharp, and the driver was not expecting any other vehicles in its path.",2019-07-22 00:19:28+00:00
202365797,1,"At about 4:50 a.m. on May 3, 2006, Employee #1, a log truck driver with Green Cr",2019-07-22 00:19:28+00:00
202365797,2,"ow Corporation, was found unconscious in the cab of his loaded log truck. He die",2019-07-22 00:19:28+00:00
202365797,3,d of natural causes.,2019-07-22 00:19:28+00:00
170604946,1,"At approximately 12:00 noon on September 1, 1993, Employee #1 was seriously inju",2019-07-22 00:19:28+00:00
170604946,2,red when he attempted to repair an inside pillow block on a Joy Mustang heavywei,2019-07-22 00:19:28+00:00
170604946,3,"ght track drill. Experiencing trouble with the drill tramming, the crew had disc",2019-07-22 00:19:28+00:00
170604946,4,overed that the inside pillow block was loose and the bolts holding the pillow b,2019-07-22 00:19:28+00:00
170604946,5,"lock in place had sheared off, leaving some of the bolts protruding out 1/8 inch",2019-07-22 00:19:28+00:00
170604946,6,. Employee #1 attempted to grind the bolts with a modified grinder. He lost cont,2019-07-22 00:19:28+00:00
170604946,7,rol when the grinding wheel hit something and seriously injured his left hand. T,2019-07-22 00:19:28+00:00
170606891,1,"On the afternoon of January 20, 1994, an ethylene oxide leak occurred on the p-1",2019-07-22 00:19:29+00:00
170606891,2, level of Century City Hospital in the Central Services area. This occurred duri,2019-07-22 00:19:29+00:00
170606891,3,ng the sterilization cycle on the ethylene oxide gas sterilizer (AMSCO model #20,2019-07-22 00:19:29+00:00
170606891,4,"27). During the cycle, the equipment emitted a pulsing audible buzzer, signifyin",2019-07-22 00:19:29+00:00
170606891,5,g a mechanical failure. Employee #1 mistook the sterilizer pulsing buzzer for a ,2019-07-22 00:19:29+00:00
170606891,6,solid buzzer that signals the completion of the sterilization cycle. When he ope,2019-07-22 00:19:29+00:00
170606891,7,ned the sterilizer door to transfer the load to a secondary aerator for a second,2019-07-22 00:19:29+00:00
170606891,8," sterilization cycle, ethylene oxide was released into the immediate area, expos",2019-07-22 00:19:29+00:00
170606891,9,ing Employee #1 and sending a high alarm reading on the ethylene oxide monitor. ,2019-07-22 00:19:29+00:00
170606891,10,A serious accident related citation was issued (5220(j)(3)(c)(3)).,2019-07-22 00:19:29+00:00
170606446,1,"At approximately 12:00 noon, Employee #1 went up to the second floor to get bill",2019-07-22 00:19:29+00:00
170606446,2,s of lading at the manager's office. As Employee #1 was about to enter the offic,2019-07-22 00:19:29+00:00
170606446,3,"e, Employee #2 came out and tripped by the doorway, falling onto the landing gua",2019-07-22 00:19:29+00:00
170606446,4,rdrails. The guardrails gave way and Employee #2 fell off the 10 foot high landi,2019-07-22 00:19:29+00:00
14489116,5,T WAS IN EMPLOYEE #1'S WAY. THE KEYS WERE LEFT IN THE VEHICLE. EMPLOYEE #1 HAD N,2019-07-22 00:19:29+00:00
14489116,6,O TRAINING OR CERTIFICATION AS AN OPERATOR OF A FORKLIFT TRUCK. WITHOUT AUTHORIZ,2019-07-22 00:19:29+00:00
14489116,7,"ATION OR PERMISSION, EMPLOYEE #1 ATTEMPTED TO MOVE THE FORKLIFT. HE MOVED FORWAR",2019-07-22 00:19:29+00:00
170829022,9,d cable in the other. The other contractor's employee yelled for someone to call,2019-07-22 00:19:29+00:00
170829022,10," for emergency medical services. Unfortunately, the foreman had been electrocute",2019-07-22 00:19:29+00:00
