SUMMARY_NR,LINE_NR,ABSTRACT_TEXT,LOAD_DT
201700408,7, worn bearing which allowed misalignment of the flighting.,2019-07-22 00:19:26+00:00
201123239,1,"On July 5, 2001, Employee #1 fell while walking outside between office buildings",2019-07-22 00:19:26+00:00
201123239,2, during her lunch hour. She broke two bones in her left arm which required surge,2019-07-22 00:19:26+00:00
201123239,3,ry for repair. Employee #1 apparently tripped over her own feet.,2019-07-22 00:19:26+00:00
300892312,1,An employee was struck by pole shore. He was hospitalized with a fractured leg.,2019-07-22 00:19:26+00:00
200380574,1,"On June 22, 2004, an employee was removing dirt from a foundation wall at a priv",2019-07-22 00:19:26+00:00
200380574,2,ate residence. The wall was leaking on the inside of the residence and the contr,2019-07-22 00:19:26+00:00
200380574,3,actor was called to seal it. A four foot wide twelve foot long and approximately,2019-07-22 00:19:26+00:00
200380574,4, seven and one-half feet deep excavation was dug by a mini-X. The employee appar,2019-07-22 00:19:26+00:00
200380574,5,ently fell into the whole and suffocated. There was no cave-in at the site.,2019-07-22 00:19:26+00:00
14348171,1,Employees were cutting pine trees adjacent to the loading area of a pulpwood log,2019-07-22 00:19:26+00:00
14348171,2,ging operation. They were using a Timberjack Model 380 skidder to push trees awa,2019-07-22 00:19:26+00:00
14348171,3,y from the loading area. A tree rolled off the skidder blade and fell into the l,2019-07-22 00:19:26+00:00
14348171,4,oading area. Employee #1 was sitting on the tailgate of a pick-up truck that was,2019-07-22 00:19:26+00:00
14348171,5, parked in the loading area. He was struck by the trunk of the falling tree. Emp,2019-07-22 00:19:26+00:00
14348171,6,"loyee #2 was working behind the pickup truck, standing on the ground. He ran and",2019-07-22 00:19:26+00:00
14348171,7, was hit in the head by limbs of the falling tree. A chain saw was used to cut t,2019-07-22 00:19:26+00:00
14348171,8,he tree. The distance from the tree trunk to the area of the truck was 54 feet. ,2019-07-22 00:19:26+00:00
14348171,9,The work areas were not properly assigned so as to prevent a felled tree from fa,2019-07-22 00:19:26+00:00
14348171,10,lling into an adjacent work area. Employee #1 received broken bones and a severe,2019-07-22 00:19:26+00:00
14348171,11," concussion, resulting in his death. Employee #2 received a cut on his head. Doc",2019-07-22 00:19:26+00:00
14348171,12,"tors at the hospital sutured the laceration, and the hospital released him.",2019-07-22 00:19:26+00:00
200610152,1,"Employee #1, an edger operator, was leaning over the feed deck from the head saw",2019-07-22 00:19:26+00:00
200610152,2," when his clothes became caught by the smooth, slowly rotating shaft. His clothe",2019-07-22 00:19:26+00:00
200610152,3,"s and body were wrapped around the shaft, resulting in fatal crushing injuries.",2019-07-22 00:19:26+00:00
14252175,1,Employee #1 and his coworkers had finished fighting a woods fire. Employee #1 wa,2019-07-22 00:19:26+00:00
14252175,2,s standing in a cleared field taking equipment back to the fire station. It was ,2019-07-22 00:19:26+00:00
14252175,3,already dark. A fire lane plow approached the field with a lot of undergrowth in,2019-07-22 00:19:26+00:00
14252175,4, front of the plow. The operator saw a pine tree burning approximately 12 ft fro,2019-07-22 00:19:26+00:00
14252175,5,"m its base. Thinking the tree was a snag, the operator decided to push the tree ",2019-07-22 00:19:26+00:00
14252175,6,into the fire area. Part of the pine tree fell into the open field where Employe,2019-07-22 00:19:26+00:00
14252175,7,e #1 stood. The tree struck him on the back of his head and knocked him to the g,2019-07-22 00:19:26+00:00
14252175,8,round. He sustained a concussion and was killed.,2019-07-22 00:19:26+00:00
14465033,1,"SIMCON EMPLOYEES #1,2,3 AND 4, AND KEMMER EMPLOYEES #5,6, AND 7 WERE DESCENDING ",2019-07-22 00:19:26+00:00
14465033,2,FROM THE ROOF OF THE PURDUE UNIVERSITY FIELD HOUSE TO EAT LUNCH. THEY BOARDED TH,2019-07-22 00:19:26+00:00
14465033,3,"E PLATFORM OF THE TUSKY MATERIAL HOIST, SERIAL NO. A8740. THE SIGN ON THE PLATFO",2019-07-22 00:19:26+00:00
14465033,4,"RM STATED "" NO RIDERS ALLOWED-LOAD LIMIT 1200 #"". THE MOVEMENT OF THE PLATFORM W",2019-07-22 00:19:26+00:00
14465033,5,AS CONTROLLED BY ONE CABLE AT THE TOP AND BOTTOM AND ON EITHER SIDE OF THE HOIST,2019-07-22 00:19:26+00:00
14465033,6," TOWER. WHEN ONE CABLE WAS PULLED UPWARD TO START THE DESCENT, THE INJURED EMPLO",2019-07-22 00:19:26+00:00
14465033,7,"YEES STATED THAT IT FELT AS IF THE PLATFORM ""FELL AWAY BENEATH THEM"". WHEN THE P",2019-07-22 00:19:26+00:00
14465033,8,"LATFORM WAS PART WAY DOWN THE TOWER, IT CAME TO AN ABRUPT STOP (EITHER BECAUSE O",2019-07-22 00:19:26+00:00
14465033,9,F THE TOWER BUCKLING AT THE MIDPOINT OR BECAUSE THE FALLING PLATFORM CAUSED THE ,2019-07-22 00:19:26+00:00
14465033,10,TOWER TO BUCKLE). THE FINAL RESULT WAS THAT THE PLATFORM WAS LEFT HANGING AT A N,2019-07-22 00:19:26+00:00
14465033,11,"EAR VERTICAL ANGLE, CAUSING ALL THE EMPLOYEES TO BE THROWN TO THE GROUND. SEVERA",2019-07-22 00:19:26+00:00
14465033,12,L OF THE EMPLOYEES STRUCK THEIR HEADS ON THE EDGE OF PALLETS OF RED BRICKS. THE ,2019-07-22 00:19:26+00:00
14465033,13,"PALLETS WERE LOCATED AT A HEIGHT OF 13 FEET, 9 INCHES. EMPLOYEES #2,5, & 6 WERE ",2019-07-22 00:19:26+00:00
14465033,14,"HOSPITALIZED FOR LESS THAN 2 WEEKS WHILE EMPLOYEE #4, MORE SERIOUSLY INJURED, RE",2019-07-22 00:19:26+00:00
14465033,15,MAINS HOSPITALIZED IN INTENSIVE CARE.,2019-07-22 00:19:26+00:00
875609,1,Employee #1 died from an acute myocardial infarction with possible contributing ,2019-07-22 00:19:26+00:00
875609,2,factors of diabetes and tobacco use. The physician determined the death to be fr,2019-07-22 00:19:26+00:00
875609,3,om natural causes.,2019-07-22 00:19:26+00:00
670794,1,"At 7:50 a.m. on September 25, 1985, Employee #1 was attempting to throw oil from",2019-07-22 00:19:26+00:00
670794,2, an open top can onto a running chain and sprocket . His cloth glove became caug,2019-07-22 00:19:26+00:00
670794,3,ht in the chain and sprocket and pulled his hand through. Four fingers and part ,2019-07-22 00:19:26+00:00
670794,4,of the knuckle joints on his right hand were amputated.,2019-07-22 00:19:26+00:00
14215875,1,EMPLOYEE #1 WAS WASHING WINDOWS ON THE TENTH FLOOR OF THE SOUTHERN BANK BUILDING,2019-07-22 00:19:26+00:00
14215875,2," IN GREENVILLE, SOUTH CAROLINA. HE WAS 150 FEET HIGH, SUPPORTED BY A SINGLE 7/16",2019-07-22 00:19:26+00:00
14215875,3, INCH NYLON ROPE ATTACHED TO A HARNESS AND SEAT. THE NYLON ROPE WAS TIED OFF ON ,2019-07-22 00:19:26+00:00
170703821,2,2-kilovolt overhead power line. He received an electric shock and sustained elec,2019-07-22 00:19:26+00:00
170703821,3,trical burns to his palms and his knees.,2019-07-22 00:19:26+00:00
14443873,1,"ON AUGUST 16, 1985 AT APPROXIMATELY 4 PM, EMPLOYEE #1 WAS DRIVING A FORKLIFT TRU",2019-07-22 00:19:26+00:00
14443873,2,CK IN THE YARD AREA. HE WAS OPERATING THE TRUCK IN AN UNSAFE MANNER; MAKING SHAR,2019-07-22 00:19:26+00:00
14443873,3,P TURNS AT A HIGH RATE OF SPEED. THE FORKLIFT FINALLY OVERTURNED ONTO HIM. HE HA,2019-07-22 00:19:26+00:00
14443873,4,"D BEEN INSTRUCTED TO STAY OFF THE FORKLIFTS, BUT DID NOT DO AS HE WAS TOLD. THER",2019-07-22 00:19:26+00:00
14443873,5,E WERE NO WITNESSES TO THE ACCIDENT.,2019-07-22 00:19:26+00:00
14433825,1,Employee #1 climbed a ladder to a ledge to determine if material could be hoiste,2019-07-22 00:19:26+00:00
14433825,2,"d from the third floor to the roof. After evaluating the situation, he decided a",2019-07-22 00:19:26+00:00
14433825,3,"gainst it. When Employee #1 tried to leave the ledge, the footing of the ladder ",2019-07-22 00:19:26+00:00
14433825,4,slipped and he fell approximately 24 ft 6 in. into a trash dumpster. Employee #1,2019-07-22 00:19:26+00:00
14433825,5, was hospitalized.,2019-07-22 00:19:26+00:00
201091105,1,Employee #1 was descending a palm tree he had finished trimming. He stepped off ,2019-07-22 00:19:26+00:00
201091105,2,of a spike to the top of a 10-ft ladder at the base of the tree. He disconnected,2019-07-22 00:19:26+00:00
14557391,1,"Employee #1 was inside a 2 1/2 ft wide by 6 ft deep, vertical-walled trench that",2019-07-22 00:19:26+00:00
14557391,2, ran for 25 ft along the edge of a residential dirt road. A coworker was operati,2019-07-22 00:19:26+00:00
14557391,3,ng a backhoe at the end of the trench. A previously installed water line lay par,2019-07-22 00:19:26+00:00
14557391,4,"allel to, and within 6 ft of, the trench. The entire side of the trench adjacent",2019-07-22 00:19:26+00:00
14557391,5," to the backfilled water line caved in, burying Employee #1 up to his head. He s",2019-07-22 00:19:26+00:00
14557391,6,uffered multiple injuries and was killed.,2019-07-22 00:19:26+00:00
14399083,1,AN ELECTRICIAN WAS MAKING A SPLICE TO CONDUCTORS IN A JUNCTION BOX. HE CUT INTO ,2019-07-22 00:19:26+00:00
14399083,2,AN ENERGIZED CONDUCTOR AND RECEIVED AN ELECTRIC SHOCK. THE SHOCK CAUSED HIM TO F,2019-07-22 00:19:26+00:00
14399083,3,"ALL FROM AN ELEVATION, AND HE DIED FROM INJURIES SUSTAINED IN THE FALL OR FROM T",2019-07-22 00:19:26+00:00
14399083,4,HE ELECTRIC SHOCK.,2019-07-22 00:19:26+00:00
763961,1,Employee #1 was crushed and killed by a 960 lb metal work table that fell onto h,2019-07-22 00:19:26+00:00
763961,2,is upper back.,2019-07-22 00:19:26+00:00
14203129,1,EMPLOYEE #1 WAS ENGAGED IN THE PROCESS OF SANITIZING A PICKLE VAT. THE PROCEDURE,2019-07-22 00:19:26+00:00
14203129,2, FOR VAT CLEANING INVOLVED THE SETTING-UP OF TWO LADDERS; ONE ON THE OUTSIDE OF ,2019-07-22 00:19:26+00:00
14203129,3,THE VAT AND ANOTHER ON THE INSIDE. EMPLOYEE #1 ENTERED THE VAT AND BEGAN SANITIZ,2019-07-22 00:19:26+00:00
14203129,4,"ING THE WALLS, USING A LONG HANDLED BRUSH WHICH HE DIPPED INTO A 5 GALLON BUCKET",2019-07-22 00:19:26+00:00
14203129,5," OF CLEANING SOLUTION. WHEN EMPLOYEE #1 WAS FOUND, HE WAS ENTANGLED IN THE LADDE",2019-07-22 00:19:26+00:00
14203129,6,R RUNGS AND THE LADDER WAS OUT OF PLACE AND LODGED INSIDE THE VAT. THE EMPLOYEE',2019-07-22 00:19:26+00:00
14203129,7,S HEAD WAS TOUCHING THE BOTTOM OF THE VAT WHILE STUCK IN THE LADDER RUNGS.,2019-07-22 00:19:26+00:00
14489884,1,EMPLOYEE #1 WAS WORKING AS THE FOREMAN ATOP A MECHANICAL HARVESTING MACHINE. HE ,2019-07-22 00:19:26+00:00
14489884,2,SUDDENLY DISMOUNTED THE EQUIPMENT AND POSITIONED HIMSELF BEHIND A 5 TON TRUCK WH,2019-07-22 00:19:26+00:00
14489884,3,ICH WAS WORKING CLOSE BY THE HARVESTER. THE TRUCK DRIVER WAS NOT AWARE THAT EMPL,2019-07-22 00:19:26+00:00
14489884,4,OYEE #1 HAD PLACED HIMSELF AT THE REAR OF HIS TRUCK. HE BEGAN BACKING THE TRUCK ,2019-07-22 00:19:26+00:00
14489884,5,"UP AT ABOUT 2 1/2 MILES PER HOUR. HE HEARD SHOUTS, TELLING HIM TO ""STOP!"", BUT H",2019-07-22 00:19:26+00:00
14489884,6,E WAS NOT ABLE TO STOP IN TIME TO AVOID RUNNING OVER EMPLOYEE #1. EMPLOYEE #1 WA,2019-07-22 00:19:26+00:00
14489884,7,S CRUSHED UNDER THE REAR WHEELS OF THE TRUCK.,2019-07-22 00:19:26+00:00
14346498,5,1 OTHERS EMPLOYEES WERE HOSPITALIZED FOR POSSIBLE INJURY FROM SKIN OR RESPIRATOR,2019-07-22 00:19:26+00:00
14346498,6,Y EXPOSURE TO SILVER CYANIDE AND HYDROGEN PEROXIDE. HYDROGEN PEROXIDE WAS THE MA,2019-07-22 00:19:26+00:00
14346498,7,TERIAL THAT WAS MIXED WITH THE SILVER CYANIDE. THE CHEMICAL REACTION RUPTURED TH,2019-07-22 00:19:26+00:00
14346498,8,E 55 GALLON POLYPROPYLENE CONTAINER.,2019-07-22 00:19:26+00:00
14503130,1,TWO EMPLOYEES ATTEMPTED TO CLEAR A JAMMED DISCHARGE PORT LOCATED AT THE BOTTOM O,2019-07-22 00:19:26+00:00
14503130,2,F A GRAIN STORAGE BIN. THE BIN CONTAINED APPROXIMATELY 2000 BUSHELS OF MILO. WHE,2019-07-22 00:19:26+00:00
14503130,3,"N THEIR ATTEMPTS TO CLEAR THE PORT FROM OUTSIDE THE BIN FAILED, EMPLOYEE #1 ENTE",2019-07-22 00:19:26+00:00
14503130,4,RED THE BIN WHILE EMPLOYEE #2 WENT TO OBTAIN A LIFELINE. THE LIFELINE WAS TO BE ,2019-07-22 00:19:26+00:00
14503130,5,"USED BY EMPLOYEE #1 AS A COMBINATION SAFETY BELT, LANYARD AND LIFELINE. AS EMPLO",2019-07-22 00:19:26+00:00
14503130,6,"YEE #2 WAS SECURING THE LIFELINE AROUND PART OF THE GRAIN ELEVATOR STRUCTURE, TH",2019-07-22 00:19:26+00:00
14503130,7,E DISCHARGE PORT SUDDENLY CLEARED. EMPLOYEE #1 WAS PULLED INTO THE FLOWING GRAIN,2019-07-22 00:19:26+00:00
14503130,8, AND BURIED.,2019-07-22 00:19:26+00:00
170714463,1,Employee #1 sustained injuries to his left hand when it became caught between th,2019-07-22 00:19:26+00:00
170714463,2,e molds of a injection molding machine.,2019-07-22 00:19:26+00:00
14566319,1,"At approximately 6:30 a.m. on October 25, 1985, Employee #1 was working as a cut",2019-07-22 00:19:26+00:00
14566319,2,ter. She caught her hand between a stacking bar and a tray on a stripping machin,2019-07-22 00:19:26+00:00
14297360,2, IN THE SCRAP AND WAS PULLED INTO THE BALER. EMPLOYEE #1 RECEIVED A BROKEN RIGHT,2019-07-22 00:19:26+00:00
14297360,3, ARM AS A RESULT OF THE ACCIDENT. THE BALER WAS NOT PROVIDED WITH ANY SAFETY DEV,2019-07-22 00:19:26+00:00
14297360,4,ICE TO PROTECT THE EMPLOYEE FROM INJURY.,2019-07-22 00:19:26+00:00
672774,1,"EMPLOYEE #1 WAS WORKING ON A 1977 PICKUP TRUCK, WITH THE ENGINE RUNNING, INSIDE ",2019-07-22 00:19:26+00:00
672774,2,A CLOSED BUILDING. HE WAS APPARENTLY OVERCOME BY CARBON MONOXIDE SOMETIME BETWEE,2019-07-22 00:19:26+00:00
672774,3,N 3 AND 4 AM. EMPLOYEE #1 VIOLATED COMPANY RULES WHICH PROHIBITED WORKING UNDER ,2019-07-22 00:19:26+00:00
672774,4,SUCH CONDITIONS.,2019-07-22 00:19:26+00:00
202312989,1,Employee #1 had gone to check the water filters on the ranch water filtration sy,2019-07-22 00:19:26+00:00
202312989,2,"stem and had driven there on a large 4-wheel ATV. Upon completing the task, Empl",2019-07-22 00:19:26+00:00
202312989,3,oyee #1 remounted the vehicle and put it into reverse. As Employee #1 started th,2019-07-22 00:19:26+00:00
202312989,4,"e engine and turned the wheel the ATV tires failed to ""grip"" the earth sufficien",2019-07-22 00:19:26+00:00
202312989,5,tly since the ground area surrounding the water filtration system was quite mudd,2019-07-22 00:19:26+00:00
202312989,6,y. The vehicle spun out of control and overturned. Employee #1 was trapped benea,2019-07-22 00:19:26+00:00
202312989,7,th the vehicle and remained there until discovered by another ranch employee. Em,2019-07-22 00:19:26+00:00
14463780,8,xtended out 80 feet from the furnace. The flame touched the left front of Employ,2019-07-22 00:19:26+00:00
14463780,9,ee #1's lift truck and completely engulfed Employee #3's lift truck (located 30 ,2019-07-22 00:19:26+00:00
14463780,10,feet directly in front of the furnace). Employee #2 was standing behind Employee,2019-07-22 00:19:26+00:00
14463780,11, #1's lift truck. All three employees were burned. Employee #3 died of his injur,2019-07-22 00:19:26+00:00
14463780,12,ies. Water pockets inside the pigs apparently caused the explosions.,2019-07-22 00:19:26+00:00
945055,1,Employee #1 was helping to install a door frame adjacent to an unguarded elevato,2019-07-22 00:19:26+00:00
945055,2,r shaft opening. He stepped backward with the frame and fell 14 feet to the floo,2019-07-22 00:19:26+00:00
945055,3,r. He suffered a compound fracture of the right leg.,2019-07-22 00:19:26+00:00
119948511,1,"At approximately 9:45 a.m. on July 25, 2000, Employee #1, a heavy equipment mech",2019-07-22 00:19:26+00:00
119948511,2,"anic, was working in the maintenance yard of the Bloomington Lumber Company. A s",2019-07-22 00:19:26+00:00
119948511,3,plit rim wheel assembly exploded during tire inflation and he sustained a fractu,2019-07-22 00:19:26+00:00
119948511,4,red right arm and wrist. Employee #1 was transported to Arrowhead Regional Medic,2019-07-22 00:19:26+00:00
119948511,5,"al Center, where he was hospitalized for 36 hours.",2019-07-22 00:19:26+00:00
14223713,1,"ON DECEMBER 17, 1984, AT 8:05 AM, EMPLOYEE #1 WAS WORKING HIS REGULARLY ASSIGNED",2019-07-22 00:19:26+00:00
14223713,2, JOB AS AN IRON POURER FOR THE HERMAN TWO AREA OF DALTON FOUNDRIES INC. HE WAS I,2019-07-22 00:19:26+00:00
14223713,3,"N THE PROCESS OF PIGGING GRAY IRON INTO AN AURORA HOPPER FROM AN 1,800 POUND LAD",2019-07-22 00:19:26+00:00
14223713,4,LE. HE HAD POURED ABOUT 100 POUNDS IN WHEN THERE WAS A SMALL EXPLOSION. HE MOVED,2019-07-22 00:19:26+00:00
14215875,5,MPLOYEE #1 FELL TO HIS DEATH. THE CAUSE OF DEATH WAS MULTIPLE TRAUMA TO THE CHES,2019-07-22 00:19:26+00:00
14215875,6,T AND HEAD.,2019-07-22 00:19:26+00:00
690941,1,"EMPLOYEE #1 WAS NAILING A 2 BY 4 INCH ""KICKER"" TWO FEET AWAY FROM THE EDGE OF A ",2019-07-22 00:19:26+00:00
690941,2,ROOF HAVING AN 8/12 PITCH. THE ROOF'S EDGE WAS TWELVE FEET ABOVE THE GROUND. FOR,2019-07-22 00:19:26+00:00
690941,3," UNKNOWN REASONS, AS EMPLOYEE #1 WAS NAILING DOWN THE KICKER HE FELL FROM THE RO",2019-07-22 00:19:26+00:00
690941,4,OF 12 FEET TO THE GROUND. HE SUFFERED A BROKEN ANKLE.,2019-07-22 00:19:26+00:00
14434401,1,"At approximately 3:55 p.m. on June 13, 1989, while installing steel corrugated s",2019-07-22 00:19:26+00:00
14434401,2,"heets for decking, Employee #1 stepped on an unsecured piece and non-bearing end",2019-07-22 00:19:26+00:00
14434401,3, of a steel corrugated sheet that he thought was bearing on steel I-beams. He fe,2019-07-22 00:19:26+00:00
14434401,4,ll approximately 35 ft to the concrete floor. He was hospitalized with a foot fr,2019-07-22 00:19:26+00:00
14434401,5,acture.,2019-07-22 00:19:26+00:00
14291397,1,"Employee #1 was standing on an auger conveyor, cleaning it, when the auger was a",2019-07-22 00:19:26+00:00
14291397,2,ctivated. Her foot became caught in the rotating auger and was injured.,2019-07-22 00:19:26+00:00
14377782,1,AN EMPLOYEE WAS FINISHING CONCRETE WITH A BULL FLOAT. WHEN THE JOB WAS COMPLETED,2019-07-22 00:19:26+00:00
14377782,2,", THE EMPLOYEE CARRIED THE BULL FLOAT AWAY FROM THE AREA. THE FLOAT CONTACTED AN",2019-07-22 00:19:26+00:00
14377782,3," OVERHEAD POWER LINE, AND THE EMPLOYEE WAS ELECTROCUTED.",2019-07-22 00:19:26+00:00
170626725,1,"On July 10, 2001, Employee #1 was climbing a telephone pole to install equipment",2019-07-22 00:19:26+00:00
170626725,2,". He was using pole climbing gear equipped with a steel gaff on each foot, howev",2019-07-22 00:19:26+00:00
170626725,3,er he was not using a strap or belt connected to the pole while climbing. When E,2019-07-22 00:19:26+00:00
170626725,4,"mployee #1 was about 14 ft. above the ground, his right gaff gave splintered the",2019-07-22 00:19:26+00:00
170626725,5, pole. He then lost his hold on the pole and fell to the ground. Employee #1 was,2019-07-22 00:19:26+00:00
170626725,6, hospitalized with a fractured vertebra in his lower back.,2019-07-22 00:19:26+00:00
200712875,1,Employees were moving Drilling Rig Number 151. A Link Belt crawler-type LS-138H5,2019-07-22 00:19:26+00:00
200712875,2, crane was being used to move equipment into place. The crane operator was getti,2019-07-22 00:19:26+00:00
200712875,3,ng ready for another lift (draw works) and told the rigger to get some slings. T,2019-07-22 00:19:26+00:00
200712875,4,he crane operator started backing up. The operator thought he had a clear path a,2019-07-22 00:19:26+00:00
200712875,5,nd proceeded backing up and tracking forward from the substructure. The operator,2019-07-22 00:19:26+00:00
200712875,6, heard yelling and stopped the crane and noticed Employee #1 on the ground. Empl,2019-07-22 00:19:26+00:00
200712875,7,"oyee #1 had multiple fractures to the right leg, and fractures to the pelvis. Em",2019-07-22 00:19:26+00:00
200712875,8,ployee #1 was taken to the hospital via helicopter. Employee #1 died the next da,2019-07-22 00:19:26+00:00
200712875,9,y due to complications.,2019-07-22 00:19:26+00:00
14525513,1,"AT APPROXIMATELY 7:40 AM ON SEPTEMBER 24, 1985, AN EXPLOSION OCCURRED AT THE MID",2019-07-22 00:19:26+00:00
14525513,2,"AS MUFFLER SHOP AT 4680 S. UNIVERSITY DRIVE IN DAVIE, FLORIDA. FOUR EMPLOYEES WE",2019-07-22 00:19:26+00:00
14525513,3,RE KILLED AND ONE INJURED. THE EXACT CAUSE OF THE ACCIDENT COULD NOT BE DETERMIN,2019-07-22 00:19:26+00:00
14525513,4,"ED, BUT IT IS BELIEVED THAT A LEAK OCCURRED OVERNIGHT, FILLING THE BUILDING WITH",2019-07-22 00:19:26+00:00
14525513,5, LP GAS. WHEN THE EMPLOYEES REPORTED FOR WORK AND TURNED ON THE EQUIPMENT SWITCH,2019-07-22 00:19:26+00:00
14525513,6,"ES, THE EXPLOSION OCCURRED.",2019-07-22 00:19:26+00:00
14465116,12,"T STANDING UPRIGHT , UNSECURED, ON SOFT SOIL WHILE THE EMPLOYEE'S ATTENTION WAS ",2019-07-22 00:19:26+00:00
14465116,13,FOCUSED ON THE CRIBBING OPERATION. THE CRANE OUTRIGGER HAD NOT BEEN SUPPORTED PR,2019-07-22 00:19:26+00:00
14465116,14,OPERLY FOR THE EXISTING SOIL CONDITIONS.,2019-07-22 00:19:26+00:00
14225270,1,"Employee #1 was preparing to transport metal scaffold frames (Waco, 6 ft 6 in. h",2019-07-22 00:19:26+00:00
14225270,2,igh) from a stockpile to the work area at the end of the building. He alighted t,2019-07-22 00:19:26+00:00
14225270,3,he forklift and was setting the frames by hand onto the lift's forks. He set two,2019-07-22 00:19:26+00:00
14225270,4," frames onto the forks and as he turned to face the stockpile, it fell, in domin",2019-07-22 00:19:26+00:00
14225270,5,"o fashion, on top of him. Twelve to 14 scaffold frames fell and struck Employee ",2019-07-22 00:19:26+00:00
14225270,6,#1 in the face and head. He died of his injuries. The metal scaffold frames weig,2019-07-22 00:19:26+00:00
14225270,7,h approximately 56 lb each. The scaffold frames were stockpiled in a near vertic,2019-07-22 00:19:26+00:00
14225270,8,"al position, thus creating an unstable material storage.",2019-07-22 00:19:26+00:00
14256390,1,EMPLOYEE #1 WAS WORKING AS A TEMPORARY LABORER FOR A PAVING AND GRADING COMPANY.,2019-07-22 00:19:26+00:00
14256390,2," EMPLOYEE #1 BEGAN OPERATING A LONG FARM TRACTOR, MODEL 152, WITH A 6 FOOT SWEEP",2019-07-22 00:19:26+00:00
14256390,3,ER ATTACHED TO THE REAR OF THE TRACTOR. THE TRACTOR DID NOT HAVE A ROLLOVER PROT,2019-07-22 00:19:26+00:00
14256390,4,"ECTIVE STRUCTURE INSTALLED. EMPLOYEE #1 WAS OPERATING THE TRACTOR, SWEEPING DIRT",2019-07-22 00:19:26+00:00
14256390,5, OFF THE PAVEMENT ON THE NORTH SIDE OF HIGHWAY 73. THE TRACTOR APPARENTLY LEFT T,2019-07-22 00:19:26+00:00
14256390,6,HE ROAD AT APPROXIMATELY A 45 DEGREE ANGLE. IT TRAVELED DOWN A 13 FOOT EMBANKMEN,2019-07-22 00:19:26+00:00
14256390,7,"T, TURNING UPSIDE DOWN AND CRUSHING EMPLOYEE #1, WHO WAS STILL IN THE OPERATOR'S",2019-07-22 00:19:26+00:00
14256390,8, SEAT. HE DIED OF SUFFOCATION.,2019-07-22 00:19:26+00:00
14375000,1,AN EMPLOYEE WAS USING A PIPE THREADING MACHINE LOCATED NEXT TO A WELDING MACHINE,2019-07-22 00:19:26+00:00
14375000,2,. THE WELDER WAS WIRED INCORRECTLY AND WAS NOT GROUNDED. A FAULT IMPRESSED VOLTA,2019-07-22 00:19:26+00:00
14375000,3,"GE ON THE WELDER. UPON CONTACT WITH THE WELDING MACHINE, THE EMPLOYEE WAS ELECTR",2019-07-22 00:19:26+00:00
14375000,4,OCUTED.,2019-07-22 00:19:26+00:00
14206296,3, operator to balance the load of a log truck. Employee #1 turned away to prepare,2019-07-22 00:19:26+00:00
14206296,4, the front wrapper used to cover the truck's load. When the log was placed on th,2019-07-22 00:19:26+00:00
14206296,5,"e truck as directed, another log fell and struck Employee #1, crushing him. Anot",2019-07-22 00:19:26+00:00
14206296,6,her employee instructed the shovel to move the log off Employee #1 and checked h,2019-07-22 00:19:26+00:00
14206296,7,is vital signs. A doctor pronounced Employee #1 dead at the scene.,2019-07-22 00:19:26+00:00
14198956,1,EMPLOYEE #1 HELPED IN THE REMOVAL AND REPLACEMENT OF AN EVAPORATOR USED IN THE M,2019-07-22 00:19:26+00:00
14198956,2,"ANUFACTURE OF SODIUM BICHROMATE. HE WAS PROVIDED, BUT NOT REQUIRED TO WEAR, A HA",2019-07-22 00:19:26+00:00
