SUMMARY_NR,LINE_NR,ABSTRACT_TEXT,LOAD_DT
170181564,6,"E HOSPITAL IN PANORAMA CITY, CALIFORNIA. TEMPORARY TREATMENT WAS APPLIED AND HE ",2019-07-22 00:19:28+00:00
170181564,7,"WAS THEN BROUGHT TO THE KAISER HOSPITAL IN WESTWOOD, CALIFORNIA, WHERE HE RECEIV",2019-07-22 00:19:28+00:00
170181564,8,ED FURTHER TREATMENT AND WAS RELEASED ON JANUARY 7TH.,2019-07-22 00:19:28+00:00
170181341,1,"AT APPROXIMATELY 7:45 A.M. ON NOVEMBER 19, 1991, A SERIOUS INJURY OCCURRED AS CO",2019-07-22 00:19:28+00:00
170181341,2,NSTRUCTION MASONS WERE INSTALLING FINISH TILES ONTO THE EXTERIOR OF A MULTISTORY,2019-07-22 00:19:28+00:00
170181341,3, DEPARTMENT STORE. EMPLOYEE #1 WAS ON A SIXTH-FLOOR METAL POLE SCAFFOLD PLATFORM,2019-07-22 00:19:28+00:00
170181341,4, PREPARING TO PLACE A 3-FOOT BY 5-FOOT TILE SECTION WHEN A WOOD PLANK FELL AND S,2019-07-22 00:19:28+00:00
170181341,5,TRUCK HIS HEAD AND NECK. EMPLOYEE #1 FELL FROM THE SCAFFOLD THROUGH A 3-FOOT BY ,2019-07-22 00:19:28+00:00
170181341,6,"2-FOOT RECESSED AREA OF THE BUILDING, A DISTANCE OF ABOUT 20 FEET. THE RECESSED ",2019-07-22 00:19:28+00:00
170181341,7,OPENING WAS NOT GUARDED. EMPLOYEE #1 WAS HOSPITALIZED WITH MULTIPLE INJURIES.,2019-07-22 00:19:28+00:00
14528251,1,Employee #1 was attempting to move and control a loaded rail car using the hand ,2019-07-22 00:19:28+00:00
14528251,2,"brake. When the rolling rail car approached other parked rail cars, Employee #1 ",2019-07-22 00:19:28+00:00
14528251,3,"apparently got into the fully loaded rail car. When the rail cars collided, the ",2019-07-22 00:19:28+00:00
14528251,4,"cross ties in the rail car shifted, striking and killing Employee #1.",2019-07-22 00:19:28+00:00
170181614,1,EMPLOYEE #1 WAS HELPING LOAD 8-FOOT BY 10-FOOT MOVIE PROPS ONTO A FLATBED TRUCK ,2019-07-22 00:19:28+00:00
170181614,2,WHEN A GUST OF WIND BLEW A WOOD PROP OFF THE TRUCK. THE PROP FELL ON EMPLOYEE #1,2019-07-22 00:19:28+00:00
170181614,3,", CAUSING INJURIES. THE TRUCK HAD 3-FOOT REMOVABLE WOOD STAKES AND THE PROPS WER",2019-07-22 00:19:28+00:00
170181614,4,E PLACED ON AN A-FRAME SIMILAR TO THAT USED BY TRUCKS DELIVERING GLASS PANELS TO,2019-07-22 00:19:28+00:00
170181614,5, CONSTRUCTION SITES.,2019-07-22 00:19:28+00:00
14353718,1,"From November 4, 1991, to November 6, 1991, Employee #1 and two coworkers had be",2019-07-22 00:19:28+00:00
14353718,2,en taking measurements at the concession building at the Gainesville Raceway and,2019-07-22 00:19:28+00:00
14353718,3, getting parts to put in a new evaporator. The three workers arrived to work at ,2019-07-22 00:19:28+00:00
14353718,4,9:00 a.m. and began taking out the old evaporator. They came back from supper at,2019-07-22 00:19:28+00:00
14353718,5, approximately 8:00 p.m. and went inside the cooler to take down the old evapora,2019-07-22 00:19:28+00:00
14353718,6,"tor, from which the power and electrical wires had been disconnected. After the ",2019-07-22 00:19:28+00:00
14353718,7,"new evaporator was bolted in from inside the cooler, Employee #1 and a coworker ",2019-07-22 00:19:28+00:00
14353718,8,climbed a ladder and crawled across the top of the cooler to finish securing the,2019-07-22 00:19:28+00:00
14353718,9, bolts. The space from the top of the cooler to the ceiling measured 22 inches. ,2019-07-22 00:19:28+00:00
14353718,10,"Employee #1 crawled all the way against the wall, was lying on his stomach with ",2019-07-22 00:19:28+00:00
14353718,11,"his head resting on his crossed arms, and was watching the coworker, who was lyi",2019-07-22 00:19:28+00:00
14353718,12,ng on his stomach while holding his pliers and turning the nuts on the bolts. He,2019-07-22 00:19:28+00:00
14353718,13, also had a screw driver and a tape measure. They had been on the top of the coo,2019-07-22 00:19:28+00:00
14353718,14,"ler a few minutes when Employee #1 started shaking and convulsing, and could not",2019-07-22 00:19:28+00:00
14353718,15," catch his breath. The coworker tried to help him, but could not. He pulled Empl",2019-07-22 00:19:28+00:00
14353718,16,oyee #1 off the top of the cooler. Rescue was called at 8:30 p.m. Employee #1 wa,2019-07-22 00:19:28+00:00
14353718,17,s taken to the hospital and died at 9:30 p.m. The medical examiner found cocaine,2019-07-22 00:19:28+00:00
14353718,18, in his blood and said that Employee #1 had ingested cocaine through the nose wi,2019-07-22 00:19:28+00:00
14353718,19,thin the last 48 hours of his life.,2019-07-22 00:19:28+00:00
170247274,1,"At 9:45 a.m. on November 30, 1991, a safety strap failed when an air line fittin",2019-07-22 00:19:28+00:00
170247274,2,"g broke on a Gardner & Denver drill rig, model #1500. The broken fitting and a 2",2019-07-22 00:19:28+00:00
170247274,3," in. hose, propelled by 200 to 250 psi of air pressure, flew approximately 7 ft ",2019-07-22 00:19:28+00:00
170247274,4,and struck Employee #1 in the head as he operated the drill rig from the operato,2019-07-22 00:19:28+00:00
170247274,5,"r's station. He died at 3:00 p.m. on December 7, 1991.",2019-07-22 00:19:28+00:00
170162119,1,"At about 4:26 p.m. on August 18, 1991, Employee #1, who had not been assigned to",2019-07-22 00:19:28+00:00
170162119,2," work, arrived at his place of employment. He mounted a parked forklift, and dro",2019-07-22 00:19:28+00:00
170162119,3,ve it around the building complex. When Employee #1 entered the parking lot's dr,2019-07-22 00:19:28+00:00
170162119,4,"iveway with the forks fully elevated, the forklift tipped over, crushing and kil",2019-07-22 00:19:28+00:00
170162119,5,ling Employee #1. There were no witnesses to the accident.,2019-07-22 00:19:28+00:00
170161871,1,"At approximately 8:30 a.m. on January 3, 1992, Employee #1, a 25-year-old wareho",2019-07-22 00:19:28+00:00
170161871,2,"useman, was trying to find an emergency shut-off valve for a sprinkler line near",2019-07-22 00:19:28+00:00
170161871,3," a storage rack. A forklift had struck the storage rack, causing the sprinkler l",2019-07-22 00:19:28+00:00
170161871,4,ine to leak. As Employee #1 was attempting to step from a rolling ladder onto th,2019-07-22 00:19:28+00:00
170161871,5,"e storage rack, his left foot, which was wet, slipped off the edge of the storag",2019-07-22 00:19:28+00:00
170161871,6,"e rack and the ladder rolled away. Employee #1 fell approximately 12 ft, landing",2019-07-22 00:19:28+00:00
170161871,7, on his head and shoulders. The paramedics were called and Employee #1 was trans,2019-07-22 00:19:28+00:00
170161871,8,ported to a local emergency room. He was admitted with a slight skull fracture b,2019-07-22 00:19:28+00:00
170161871,9,"ehind the right ear and a bruised shoulder,",2019-07-22 00:19:28+00:00
910943,1,Employees were installing computer equipment in a control room when a process re,2019-07-22 00:19:28+00:00
740753,4, end. The brother lowered the load line with a 35 ton crane while Employee #1 sc,2019-07-22 00:19:28+00:00
740753,5,"ooted out on the drag on his rear end, released the load line, and then continue",2019-07-22 00:19:28+00:00
740753,6,"d across the drag to remove one of two straps. As he reached for the far strap, ",2019-07-22 00:19:28+00:00
740753,7,the drag suddenly came loose at the south end. Employee #1 fell head first appro,2019-07-22 00:19:28+00:00
740753,8,ximately 30 ft onto a sloped tin roof and then rolled or slid down the roof eave,2019-07-22 00:19:28+00:00
740753,9, and fell 22 1/2 ft to the concrete. Employee #1 was flown by helicopter to Davi,2019-07-22 00:19:28+00:00
740753,10,"s Medical Center, where he is being treated for a fractured left femur (three pl",2019-07-22 00:19:28+00:00
740753,11,"aces), two crushed vertebrae, a bruised hip, and broken and bruised ribs. A box ",2019-07-22 00:19:28+00:00
740753,12,section at the south end just below the vertical flange joint had separated when,2019-07-22 00:19:28+00:00
740753,13, the six 5/16 in. bolts pulled out of the open slotted bolt holes. The two chann,2019-07-22 00:19:28+00:00
740753,14,el iron support brackets that had been cut by a torch during the removal process,2019-07-22 00:19:28+00:00
740753,15, had not been rewelded prior to releasing the load.,2019-07-22 00:19:28+00:00
200540755,1,"On April 7, 2002, Employee #1 was engaged in the normal course of his duties whe",2019-07-22 00:19:28+00:00
200540755,2,n he slipped and fell approximately 25 ft through a fiberglass panel of the roof,2019-07-22 00:19:28+00:00
200540755,3, of a reactor building. Employee #1 was killed.,2019-07-22 00:19:28+00:00
171056922,1,Employee #1 was operating a self-propelled pneumatic tire roller on a two lane m,2019-07-22 00:19:28+00:00
171056922,2,ountain road. He was travelling in reverse between 20 and 30 mph when he entered,2019-07-22 00:19:28+00:00
171056922,3, a left curve and the right rear tires went off the road and onto the soft shoul,2019-07-22 00:19:28+00:00
171056922,4,"der. Employee #1 lost control as the roller left the road, and he tried to jump ",2019-07-22 00:19:28+00:00
171056922,5,to clear of the vehicle as it tipped over. He sustained injuries that required h,2019-07-22 00:19:28+00:00
171056922,6,ospitalization.,2019-07-22 00:19:28+00:00
170201271,6, TO OPERATE THE PETTIBONE MODEL 30 CRANE PARKED ON THE ON-SIDE AREA. THE EMPLOYE,2019-07-22 00:19:28+00:00
170201271,7,"E WALKED TOWARD THE CRANE, INSTINCTIVELY FOCUSING ON THE MECHANIC'S TRUCK HEADLI",2019-07-22 00:19:28+00:00
170201271,8,GHTS AND GUIDING HIMSELF BY STAYING CLOSE TO THE DRAGLINE. HE STEPPED INTO THE S,2019-07-22 00:19:28+00:00
170201271,9,"WING SHAFT PIT AND FELL APPROXIMATELY 5 1/2 TO 6 1/4 FEET, LANDING ON HIS HEELS ",2019-07-22 00:19:28+00:00
170201271,10,AND FRACTURING THE L-1 VERTEBRA.,2019-07-22 00:19:28+00:00
751263,1,"Employee #1 was ""shooting the grade"" of the trench in which the crew was laying ",2019-07-22 00:19:28+00:00
751263,2,a pipeline. A 16 ft double-axle trailer disconnected from the pickup that was pu,2019-07-22 00:19:28+00:00
14321897,7, ft lanyard attached. The lanyard was attached to a 1/2 in. nylon rope used as a,2019-07-22 00:19:28+00:00
14321897,8," lifeline. The cable slid off the lay of cable on the spool, causing the spider ",2019-07-22 00:19:28+00:00
14321897,9,to drop. The recoil of the spider stopping was enough to cause the chain hooks t,2019-07-22 00:19:28+00:00
14321897,10,o come loose and the spider to fall. While the employee hung by his safety equip,2019-07-22 00:19:28+00:00
14321897,11,"ment, the lifeline broke. He fell and was killed.",2019-07-22 00:19:28+00:00
170192744,1,"On November 23, 1991, Employee #1's manager asked her to use a pants presser tha",2019-07-22 00:19:28+00:00
170192744,2,t she had never been trained to use. As Employee #1 was attempting to press a pa,2019-07-22 00:19:28+00:00
170192744,3,"ir of pants, her left hand and wrist were inadvertently caught between the press",2019-07-22 00:19:28+00:00
170192744,4,"er boards. She tried to press the red emergency stop button, but the button was ",2019-07-22 00:19:28+00:00
170192744,5,inoperable and would not release the pressers. Employee #1 suffered second-degre,2019-07-22 00:19:28+00:00
170192744,6,"e burns on her left hand and wrist. After further investigation, it was later fo",2019-07-22 00:19:28+00:00
170089098,1,Employee #1 was performing an aerial tree rescue demonstration. He unhooked his ,2019-07-22 00:19:28+00:00
170089098,2,safety line and attempted to do a free climb. He tried to jump up to a limb 7 ft,2019-07-22 00:19:28+00:00
170089098,3, above where he was standing. He caught the limb and tried to get his leg over i,2019-07-22 00:19:28+00:00
170089098,4,"t. He lost his grip and fell 19 ft, hitting a limb below. Employee #1 fell on hi",2019-07-22 00:19:28+00:00
170089098,5,s face and was pronounced dead at the scene.,2019-07-22 00:19:28+00:00
804377,1,"Employee #1, a D9H Caterpillar crawler tractor operator, was grading the slope o",2019-07-22 00:19:28+00:00
804377,2,"f a hill at the level of a rock bed. As the machine backed up, the left crawler ",2019-07-22 00:19:28+00:00
804377,3,mounted a projecting rock. The tractor overturned and Employee #1 was caught ins,2019-07-22 00:19:28+00:00
804377,4,"ide the cab, where a seat belt was not installed. A crew of seven employees, who",2019-07-22 00:19:28+00:00
804377,5," were reporting to work, saw the accident and helped Employee #1. Upon medical e",2019-07-22 00:19:28+00:00
804377,6,"valuation, it was diagnosed that Employee #1 sustained minor neck trauma. He was",2019-07-22 00:19:28+00:00
804377,7, referred to home care.,2019-07-22 00:19:28+00:00
767848,1,"Employee #1, a 37-year-old labor foreman, was wrecking wooden forms over an elev",2019-07-22 00:19:28+00:00
767848,2,"ator shaft opening. He was standing on the wooden forms, which consisted of mult",2019-07-22 00:19:28+00:00
767848,3,"iple 2 by 10s, 4 by 6s, and a 2 by 12. He was removing the nails and cutting the",2019-07-22 00:19:28+00:00
767848,4," boards when the formwork collapsed, causing him to fall 18 ft through the openi",2019-07-22 00:19:28+00:00
767848,5,ng and land on the concrete floor of the shaft. Employee #1 was killed.,2019-07-22 00:19:28+00:00
170716237,1,AN EMPLOYEE OF AN APARTMENT COMPLEX WAS REPLACING AN ELECTRICAL SERVICE CABINET ,2019-07-22 00:19:28+00:00
170716237,2,"FOR AN APARTMENT. THE EMPLOYEE, WHO WAS USING A PAIR OF ""INSULATED"" PLIERS ON AN",2019-07-22 00:19:28+00:00
170716237,3," ENERGIZED PART, BROUGHT THE UNINSULATED PORTION OF THE PLIERS INTO CONTACT WITH",2019-07-22 00:19:28+00:00
170716237,4, THE GROUNDED METAL ENCLOSURE OF THE METER CABINET. THIS CAUSED AN ELECTRIC ARC.,2019-07-22 00:19:28+00:00
170716237,5, THE EMPLOYEE WAS HOSPITALIZED FOR ELECTRIC SHOCK AND FOR SECOND AND THIRD DEGRE,2019-07-22 00:19:28+00:00
170716237,6,E BURNS ON HIS LEFT HAND.,2019-07-22 00:19:28+00:00
14396030,1,"At approximately 10:15 a.m. on August 17, 1992, Employee #1 was working at a con",2019-07-22 00:19:28+00:00
170220552,6, ELECTROCUTED. (THE EMPLOYER ALSO FAILED TO REPORT THE FATALITY WITHIN 48 HOURS ,2019-07-22 00:19:28+00:00
170220552,7,AFTER THE ACCIDENT.),2019-07-22 00:19:28+00:00
170220586,1,"On June 26, 1992, Employee #1, of Ryznar Trucking, was at the rear of a mobile r",2019-07-22 00:19:28+00:00
170220586,2,"efuse packer loading trash. He was not in the driver's view. The driver, thinkin",2019-07-22 00:19:28+00:00
170220586,3,"g that Employee #1 was getting more trash, backed the vehicle up and knocked Emp",2019-07-22 00:19:28+00:00
170220586,4,"loyee #1 down, then ran over him. Employee #1 was killed.",2019-07-22 00:19:28+00:00
775460,6,"IDENT, HE OBSERVED EMPLOYEE #1 TRAVELING AT A HIGH RATE OF SPEED, 15 MILES PER H",2019-07-22 00:19:28+00:00
775460,7,"OUR. WHEN EMPLOYEE #1 REACHED THE FAR SOUTH CORNER OF SHED #6, HE ATTEMPTED TO M",2019-07-22 00:19:28+00:00
775460,8,"AKE A SHARP U-TURN BACK IN A NORTHERLY DIRECTION, AS EVIDENCED BY TRACK MARKS IN",2019-07-22 00:19:28+00:00
775460,9," THE GRAVEL. IN MAKING THE TURN, THE LIFT TURNED OVER, STRIKING EMPLOYEE #1 IN T",2019-07-22 00:19:28+00:00
775460,10,HE HEAD WITH THE ROLLOVER PROTECTION. EMPLOYEE #1 WAS DEAD ON THE SCENE WITH MAS,2019-07-22 00:19:28+00:00
775460,11,SIVE HEAD INJURIES.,2019-07-22 00:19:28+00:00
200600625,1,Employee #1 was part of a crew removing oak trees from a highway construction si,2019-07-22 00:19:28+00:00
200600625,2,te when a tree rolled over and a limb struck him in the head. He was killed.,2019-07-22 00:19:28+00:00
170718084,1,"At approximately 8:30 a.m. on August 4, 1992, Employee #1, a sawyer for Keene In",2019-07-22 00:19:28+00:00
